"results_author","results_date","results_des","results_img","results_title","results_url"
"气象小秘书","昨天16:16","为进一步增强广大干部群众防汛抢险救灾意识,检验地质灾害和防汛应急抢险队伍实践能力,近日,汇源瑶族乡组织机关干部、派出所民警、村干部、医护人员在湘蓝村开展地质灾害和汛期应急安全转移演练,乡村干部群众70余人参加演练活动。 此次演练主要模拟...","https://cambrian-images.cdn.bcebos.com/b604caf6d9c89aba9ecfca597d6f0e25_1666454311203170.jpeg@w_100,h_100","汇源瑶族乡开展地质灾害和防汛救灾应急演练","https://baijiahao.baidu.com/s?id=1697461032130549929&wfr=spider&for=pc"
"桂林市人民政府门户网站","昨天16:12","无障碍  政务新媒体  网站支持IPV6 气象灾害警报与预警信息 正在预警中个 桂林市气象台2021年4月19日16时发布【红色旅游景区24-48小时天气预报】 桂林市气象台2021年4月19日16时发布【桂林4A级以上景区24-72小时天气预报】 首页...","NoPicture","桂林市气象台2021年4月19日16时发布【桂林4A级以上景区24-72小时...","http://guilin.gov.cn/ztzl/qxzhjb/202104/t20210419_2023084.shtml"
"法制现场","昨天15:47","为深入贯彻落实省防汛抗旱指挥部、省森林防灭火指挥部《关于继续深入开展全省自然灾害风险隐患大排查大整治和安全整治三年行动的通知》和全省防汛抗旱工作视频会议精神,按照全省统一部署,4月14日至16日,省工信厅二级巡视员聂尚颖代表省自然...","https://cambrian-images.cdn.bcebos.com/b1de52b348fd09c6e0e0c81013824d99_1664820880495374.jpeg@w_100,h_100","省自然灾害安全整治和防汛防灭火工作指导检查组到三明市指导检查...","https://baijiahao.baidu.com/s?id=1697454159806388930&wfr=spider&for=pc"
"读史悦史","昨天15:34","到底是天灾还是人祸?对我们有什么启示呢? 假如你读懂了《道德经》的话,对今年世界范围内会发生这些事情就不会感觉到奇怪。 因为老子就曾预言过人类走到今天发生诸多灾难的原因: 昔之得""一""者:天得""一""以清,地得""一""以宁;神得""...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2245569696,140454774&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ECF234C550A38F411E8CCC170300C0C3&sec=1618986681&t=ebd397e09372885fd28c21c2723f0a6d","世界各地频繁出现自然灾害,天灾?人祸?道德经早已告诉我们原因","https://baijiahao.baidu.com/s?id=1697452380072324490&wfr=spider&for=pc"
"潇湘晨报","昨天15:32","承德冷凉区春玉米综合试验站承德市农业技术推广站 承德地区影响玉米正常生长的主要气象灾害主要有低温、干旱、强降水、冰雹、大风等。目前播种在即,为减少气象灾害对玉米产量造成严重影响,提早预警,降低农户经济损失,特制定本指导意见。 一、...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","玉米应对气象灾害技术指导意见","https://baijiahao.baidu.com/s?id=1697458616472243340&wfr=spider&for=pc"
"腾讯网","昨天15:28","近日,贵州省应急管理厅会同省自然资源厅、省水利厅、省农业农村厅、省住房和城乡建设厅、省气象局等部门对2021年第一季度全省自然灾害情况进行了会商核定。第一季度,全省自然灾害以风雹灾害为主,局地发生低温冷冻、小型滑坡及崩塌地质灾...","NoPicture","贵州省应急管理厅发布2021年第一季度全省自然灾害基本情况","https://new.qq.com/omn/20210419/20210419A0CIPP00.html"
"芜湖市政务公开网","昨天15:26","中央自然灾害生活补助资金管理和使用政策(情况说明) 澛港街道无中央自然灾害生活补助资金管理和使用政策,特此说明。 扫一扫在手机打开当前页 打印本页","NoPicture","中央自然灾害生活补助资金管理和使用政策(情况说明)","http://www.wuhu.gov.cn/openness/public/6606001/30244281.html"
"芜湖市政务公开网","昨天15:25","中央自然灾害生活补助资金管理和使用分配结果(情况说明) 澛港街道暂无中央自然灾害生活补助资金管理和使用分配结果,特此说明。 扫一扫在手机打开当前页","NoPicture","中央自然灾害生活补助资金管理和使用分配结果(情况说明)","http://www.wuhu.gov.cn/openness/public/6606001/30244261.html"
"腾讯网","昨天15:13","兰州市,兰州将配建160套地质灾害避险安置房 50% 75% 100% 画中画 VIDh3240odbod6 播放模式chromehls 分辨率1600 x 1600 视频宽高486 x 864 音量0% 视频协议https CDNapd-a4d88ecab5b422a9baf6e93e262078be.v.smtcdns.com 下...","NoPicture","兰州市,兰州将配建160套地质灾害避险安置房","https://new.qq.com/omn/20210419/20210419V06Q1C00.html"
"九派新闻","昨天15:05","近日,市自然资源局、应急管理局、水利局、住房和城乡建设局、城市管理局、交通运输局和教育局等七部门联合印发《龙岩市2021年地质灾害防治方案》(下称《方案》)。明确各县(市、区)人民政府要完善应急指挥系统,加强应急抢险队伍建设,指导...","https://cambrian-images.cdn.bcebos.com/2583e765d7b21bace599fb601620530a_1680604191501278.jpeg@w_100,h_100","龙岩市七部门联合印发地质灾害防治方案今年列入各级防范地质灾害...","https://baijiahao.baidu.com/s?id=1697475263703163247&wfr=spider&for=pc"
"潇湘晨报","昨天15:03","4月17日,逊克县委常委、政府副县长宋秋田主持召开逊克县水旱灾害防御工作推进会,传达全省防汛抗旱指挥部防凌会商会议精神,安排部署全县防凌汛工作。 会议指出,据气象部门预测,今年开江时间照常年提前一周左右,加之多种不利因素叠加,极易...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2978580183,140462273&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=AFBB738740D14FCE7A0D95B70300D031&sec=1618986681&t=7596bfdc69a1cc5caa46e851ace91fa3","黑河市逊克县召开水旱灾害防御工作推进会","https://baijiahao.baidu.com/s?id=1697461398883883401&wfr=spider&for=pc"
"气象小秘书","昨天14:53","4月16日,由樟树市减灾委委员会办公室组织召开4月份自然灾害风险形势会商研判会议,气象、水利、自然资源、林业、应急等部门参加会议,并就近期天气情况以及相关领域自然灾害形势、森林草原防灭火风险形势进行分析研判,对下步防灾减灾工作进行了...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1116103948,140453675&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=268049A53A520DC41A8623A40300A016&sec=1618986681&t=1ba7af9c2d80cb8c44d47fa1c806150e","樟树市召开4月份自然灾害风险形势分析会商会议","https://baijiahao.baidu.com/s?id=1697452166075716376&wfr=spider&for=pc"
"臻子真","昨天14:48","或是无法让观众承认,那即是波罗斯的灾难品级评定。 由于波罗斯到达地球,在波罗斯等人都还没有出面的环境下,单单是看到波罗斯的飞船,就被认定为龙级的灾难。 但是,当波罗斯和埼玉战争收场以后,关于波罗斯气力的认定,竟然不是神级,有点说...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1718738432,140452107&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=FECA722B48D24DF14A156DD20100E0A1&sec=1618986686&t=b2150d462869ab87f4ee85a888a5897f","一拳超人:飞船的灾害都能达到龙级,波罗斯不是神级,说不过去","https://baijiahao.baidu.com/s?id=1697450490420718382&wfr=spider&for=pc"
"中国气象局","昨天","4月14日,云南省气象部门开展山洪地质灾害救援服务应急演练。演练模拟马关县马白镇发生泥石流灾害,35人失联。气象部门迅速启动一级应急响应。省气象局现场服务小组第一时间赶赴灾区现场开展应急气象保障服务工作,紧急调度应急保障车辆和人员装备...","NoPicture","云南:开展山洪地质灾害救援服务应急演练","http://www.cma.gov.cn/2011xwzx/2011xgzdt/202104/t20210419_575496.html?af0s1"
"网易","昨天14:13","关于2020年度全市防灾减灾救灾工作先进单位、先进个人和优秀灾害信息员拟表扬对象公示 为激励先进,推动全市防灾减灾救灾工作更好发展,市减灾救灾委员会拟对2020年度在全市防灾减灾救灾工作中做出突出成绩的单位和个人进行表扬。根据《关于推荐...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1601635247,2802692585&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=8A43CD1497C04D4B584DD94F0300F0F1&sec=1618986686&t=69db419d6a333744ed371524cc652589","拟表扬对象公示!|明光市|来安县|全椒县|滁州市|天长市|南谯区...","https://www.163.com/dy/article/G7V0IIDP05464N16.html"
"潇湘晨报","昨天14:04","4月16日,我市以现场拉练的形式开展地质灾害避险搬迁三年集中攻坚行动和2020年暴雨洪涝灾害地质灾害治理项目督导检查。 当天,督导组先后前往了荣县高山镇三道拐地质灾害避险搬迁点、高山镇正义村集中区滑坡治理工程现场和沿滩区兴隆镇留永村...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","自贡全力做好地质灾害防治","https://baijiahao.baidu.com/s?id=1697450430471637820&wfr=spider&for=pc"
"潇湘晨报","昨天13:48","4月13日,江西省气象局在九江市柴桑区江州镇开展暴雨灾害气象应急演练。来自省气象局应急办、省气象台、省大气探测技术中心、省气象灾害应急预警中心、省气象信息中心、九江市气象局、柴桑区气象局和江州镇政府的演练人员分成6个工作组参加...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","江西:开展暴雨灾害气象应急演练提高实战能力","https://baijiahao.baidu.com/s?id=1697448027621629331&wfr=spider&for=pc"
"湖南24小时","昨天13:17","宁乡市融媒体中心讯(记者 谭海鹏) 4月16日,省政府召开全省地质灾害防治工作电视电话会议。我市组织相关单位分管负责人,市自然资源局主要负责人,相关科室、地质灾害防治技术支撑单位负责人,各乡镇(街道)相关负责人参加。 会议指出,要统筹...","https://cambrian-images.cdn.bcebos.com/2b8c89bba3e0dcf633035d5892d89cfc_1671002953130924.jpeg@w_100,h_100","我市组织收看全省地质灾害防治工作电视电话会议","https://baijiahao.baidu.com/s?id=1697456394353362423&wfr=spider&for=pc"
"潇湘晨报","昨天13:12","组建县乡两级应急抢险队伍,在15个乡镇组建由100至300人的汛期应急抢险队伍,落实全县164处地质灾害隐患点防灾责任人、监测责任人及171名水利巡管责任人。 ⑵抓排查,消隐患。整合公安、交通、应急等部门力量,对全县209条山洪沟危险区、...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","炉霍县全力做好汛前地质灾害工","https://baijiahao.baidu.com/s?id=1697445534276155233&wfr=spider&for=pc"
"湖北身边的事","昨天13:01","本次培训班的目的是全面落实中省关于加强基层灾害信息员队伍建设的要求,传达学习省应急管理厅救灾和物资保障培训会议精神,安排部署2021年救灾和物资保障工作。 培训会上,资市镇、白马镇及三湖管理区有关负责人作了交流发言,培训会就灾情报...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3043436637,140445829&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1B946D85FFF89EC8560DF0A603009042&sec=1618986686&t=354851b2346b400ac8aee492af334bc8","江陵县举办2021年灾害信息员培训班暨基层备灾能力建设推进会","https://baijiahao.baidu.com/s?id=1697443714922226929&wfr=spider&for=pc"
"天眼新闻","昨天12:26","近日,为全面提高榕江水务系统水旱灾害防御业务水平和抢险能力,榕江县水务局组织开展2021年山洪灾害防御暨水库水电站防汛“三个责任人”业务知识培训。 会上,县水务局有关领导对水库水电站“三个责任人”进行专题培训,培训内容包括“2021年...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3942556382,140446022&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6CF43CC42C532FC609B518810300D0C0&sec=1618986686&t=74514d4a1070b6c776e11d124bdb88ae","榕江县水务局开展水旱灾害业务知识培训","https://baijiahao.baidu.com/s?id=1697443948469567031&wfr=spider&for=pc"
"川观新闻SCOL","昨天12:17","时光回溯到2013年,芦山7.0级强烈地震造成两百余万人受灾,这是四川及我国继2008年“5·12”汶川8.0级特大地震之后,不到5年时间里再度发生的一次地震灾难。在这之后,雅安市一直致力于提高地震灾害风险防范能力。 最近一年里,雅安在提高...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=120600485,140444087&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9322C2A64C1B0CCA64142C810300D082&sec=1618986686&t=33528a741d21cb86695f350367975277","摸清地震灾害风险底数,雅安市着力提升防震减灾能力","https://baijiahao.baidu.com/s?id=1697441861751641091&wfr=spider&for=pc"
"川观新闻SCOL","昨天12:17","时光回溯到2013年,芦山7.0级强烈地震造成两百余万人受灾,这是四川及我国继2008年“5·12”汶川8.0级特大地震之后,不到5年时间里再度发生的一次地震灾难。在这之后,雅安市一直致力于提高地震灾害风险防范能力。 最近一年里,雅安在提高...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=120600485,140444087&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9322C2A64C1B0CCA64142C810300D082&sec=1618986688&t=99cd9ea3c095a9113036d93a8a765b15","摸清地震灾害风险底数,雅安市着力提升防震减灾能力","https://baijiahao.baidu.com/s?id=1697441861751641091&wfr=spider&for=pc"
"腾讯网","昨天12:13","我市召开2021年汛期地质灾害防治工作 电视电话会议, 我县组织收听收看。 会议总结2020年地质灾害防治工作,分析研判当前防治形势,并就今年地质灾害防治工作进行安排部署。 记者从会上获悉,经过年度会商预测,重庆市2021年地质灾害发生频率总体...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1817959820,1932191026&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=8EB44F8508B9A9CE16B46531030070C3&sec=1618986688&t=0839c6d060c37983821d2a565190313d","防汛保安全!地质灾害防治工作刻不容缓","https://new.qq.com/omn/20210419/20210419A04LSS00.html"
"潇湘晨报","昨天12:03","2021年,越城区水利局印发了《越城区水旱灾害防御应急工作预案》,在全市率先完成《越城区超标准洪水防御预案》修编并报区防指批复,结合防汛抗洪实际,逐一落实应急措施,做到职责明确、运作顺畅,完善应急抢险技术支撑机制,实现水旱灾害防御应急...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","越城:多措并举 夯实水旱灾害防御网","https://baijiahao.baidu.com/s?id=1697442166803844290&wfr=spider&for=pc"
"湘湘带你看社会","昨天12:03","2021年3月11日至3月24日,我厅在厅门户网站再次向社会公众征求《浙江省自然资源厅关于加强风暴潮灾害重点防御区管理的指导意见(征求意见稿)》修改意见,在规定时间内未收到单位和个人反馈意见。 【来源:浙江省自然资源厅】 声明:转载此...","https://cambrian-images.cdn.bcebos.com/3a977fb0fce848d79a77c8ed9fbfc397_1666465784394552.jpeg@w_100,h_100","关于再次公开征求《浙江省自然资源厅关于加强风暴潮灾害重点防御...","https://baijiahao.baidu.com/s?id=1697440645043526002&wfr=spider&for=pc"
"网易","昨天11:58","大家一定要明白的是,灾难是分层次的。灾难刚刚爆发的时候,大部分人是意识不到的,而且这个时候也并不怎么缺粮食。等到时间的推移,到了需要种粮食的时候,人们才突然发现,由于天灾,这些粮食都已经活不了了,这个时候一般也不会出现大的饥荒...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=4000196026,2963597049&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DAC3722300DAFBCC4E9DF18E0100A0B1&sec=1618986688&t=31a0482250c802da0341e62a14fbfa96","古人在饥荒时,为何啃树皮也不去捕鱼?原因让人深思","https://www.163.com/dy/article/G7UORFMA053781TW.html"
"潇湘晨报","昨天11:53","制订江山市水旱灾害防御工作预案,成立水旱灾害防御工作领导小组,下设监测预警组、工程调度组、抢险技术组、后勤保障组和信息报送组。督促有山洪灾害防御任务的行政村全面完善山洪灾害防御预案,汛前对大中型水库、小型水库控制运用计划进行审查,...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","江山市“四突出”扎实开展水旱灾害防御工作","https://baijiahao.baidu.com/s?id=1697442001170692403&wfr=spider&for=pc"
"潇湘晨报","昨天11:53","自4月15日正式入汛以来,江山市立足“三个全”,有序推进地质灾害防治工作正式进入备战阶段。 一是全面部署抓落实。国家、省防汛抗旱工作视频会议后,江山市快速反应、积极部署,于省会议结束当天下午就召开了全市2021年度地质灾害防治工作推进...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","江山市立足“三个全”有序推进地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697442005053795028&wfr=spider&for=pc"
"二三里资讯茂名","昨天11:34","茂名网讯为做好做实我市2021年地质灾害防治工作,提升市、县(区)、镇三级地质灾害防治工作能力和水平,近日,市自然资源局在信宜市池洞镇举办茂名市自然资源系统2021年地质灾害防治业务培训班。 本次培训邀请了省地质环境总站高级工程师郑志...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2509455896,140440693&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=C197C7324656EE201ADA69530200F0B9&sec=1618986688&t=9ebc95811b59df27d389793e414bd9c9","市自然资源系统强化培训 筑牢地质灾害防治“安全墙”","https://baijiahao.baidu.com/s?id=1697438225538011213&wfr=spider&for=pc"
"潇湘晨报","昨天11:30","为了拯救葡萄幼苗,减轻冻霜灾害,很多葡萄酒产业的酒农们凌晨三、四点在葡萄田中点起篝火,为幼苗加温,度过一个又一个不眠之夜。 根据波尔多葡萄酒业协会的声明,霜冻天气使当地11.1万公顷葡萄园受到了影响,目前具体的损失还在统计,但是...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=2669008134,140457757&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=03CC9355F611487E849DF4080100E0D2&sec=1618986688&t=1ff7e4dde75ec67ef3c5970288c12682","葡萄要被冻死了!法国葡萄酒行业预计损失50%产量:遇霜冻灾害、损失...","https://baijiahao.baidu.com/s?id=1697456557126990196&wfr=spider&for=pc"
"网易新闻","昨天11:27","幸而舰上的损管队员及时切断了燃油管道,并启动了机舱内的喷淋装置,避免了灾害进一步扩大。此次事故中,一位名叫曼德拉?辛格?乔汉的海军军官丧生,另有9人受伤。印方称,这名军官上半身被蒸汽严重烧伤,在被送往海军医院时被宣布死亡。 图片...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1355703726,445752043&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=FE02E60F807036254C93CF850300F08F&sec=1618986688&t=70fbc7dc496eb3960608552ed1480281","俄罗斯印度土耳其航母接连起火倒塌:航母灾难事故会传染么?","http://dy.163.com/article/G7UN2U7R0535UEW6.html"
"今日永州","昨天11:17","今日永州讯(江永融媒记者 贺旭 陈丽华)4月16日,江永县组织收听收看全省地质灾害防治工作电视电话会议,副县长高厚德,自然资源局、应急管理局、财政局、公安局等县级单位及乡镇相关负责人出席会议。 会议指出,各级各部门要清醒认识全省地质...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1302705000,140452504&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=ABA441851490B7C05000E9AE03007010&sec=1618986691&t=969d85122e62a460931aa19e9f510908","江永县组织收听收看全省地质灾害防治工作电视电话会议","https://baijiahao.baidu.com/s?id=1697450906533473317&wfr=spider&for=pc"
"网易","昨天10:59","2021年4月18日,由中国灾害防御协会主办,用研智库有限公司、北京大唐世纪展览展示有限公司承办的“科技铸造安全,创新引领发展——2021中国(北京)国际应急急救技术装备高峰论坛新闻发布会”在锦江富园大酒店隆重举行。中国灾害防御协会常务副秘书...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=4210975683,4142790678&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3CE0038A47AB89494863BB990300D085&sec=1618986691&t=370383c8a0b3b63dae9255efef739646","科技铸造安全 创新引领发展——2021中国(北京)国际应急急救技术...","https://www.163.com/news/article/G7UMP1I300019OH3.html"
"网易","昨天10:58","4月15日,诸暨正式入汛。数字化防汛成为今年汛期一大“利器”,我市今年正式上线的“诸暨智慧水利平台”,重点围绕水旱灾害防御进行建设,打造水利智慧监管一系统、水旱灾害防御一张网,包括水灾害防御、河湖库保护、水资源保障、水发展规划、水...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3139129373,1823456003&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=722728E4644D3D4F53A31D830300A09B&sec=1618986691&t=57e39db3d632a62d945dcae9a7b19fa3","“诸暨智慧水利平台”,守护河湖安澜!|灾害|水利工程|防汛|山塘|...","https://www.163.com/dy/article/G7ULEEJV0528OCAD.html"
"腾讯网","昨天10:38","59年到61年,出生人口急剧下降,61年只有1000万左右。这是为什么呢?可能老一辈的都经历过,这就是三年自然灾害,饭都吃不饱,怎么可能出生率高。 62年到75年,又迎来一波生育高潮,这时候人口问题出现,不是少了,是多了。所以,国家采取了...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=365683063,4067076546&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=FCCA722B148046E00C34E9D20300E0B1&sec=1618986691&t=5a170898e650d66c07ca50cf64d60924","哪年出生人口最多,三年自然灾害对人口影响大,近年出生率又怎样","https://new.qq.com/omn/20210418/20210418A07KFK00.html"
"潇湘晨报","昨天10:31","近日,广西壮族自治区召开全区防汛抗旱工作电视电话会议,要求各级各相关部门要认真贯彻落实全国电视电话会议精神,坚持人民至上、生命至上,进一步强化责任担当,认真做好防汛备汛准备、重点江河水库防洪、山洪地质台风灾害防范等工作,统筹做好抗旱...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","...防汛抗旱重点工作 确保江河水库防洪安全,严防山洪地质台风灾害","https://baijiahao.baidu.com/s?id=1697446782208478579&wfr=spider&for=pc"
"品玩","昨天10:28","截止2021年1月,共预警125次自然灾害,包括破坏性地震,滑坡、泥石流、沉降、山洪、山火等。 举报/反馈 发表评论 发表  作者最新文章 奥迪一汽新能源首款纯电车型将在2024年下线 国家铁路局发布《2020年铁道统计公报》 「PW热点」华为高...","https://cambrian-images.cdn.bcebos.com/0e918ad2dd7e00c8024941da938f861b_1544703316321905.jpeg@w_100,h_100","OPPO、小米投资自然灾害预警平台美幻科技","https://baijiahao.baidu.com/s?id=1697434241488168718&wfr=spider&for=pc"
"气象小秘书","昨天10:19","汛期临近,旬阳县麻坪镇按照“汛前排查、汛中巡查、汛后核查”的总要求,采取“四到位”的工作方式,全力做好洪涝地质灾害防治工作,确保人民群众生命和财产安全。  领导到位。该镇及时成立了地质灾害防治工作指挥部,对汛期地质灾害防治工作进...","https://cambrian-images.cdn.bcebos.com/b604caf6d9c89aba9ecfca597d6f0e25_1666454311203170.jpeg@w_100,h_100","旬阳县麻坪镇:“四到位”全力做好地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697433780627274288&wfr=spider&for=pc"
"潇湘晨报","昨天10:14","会议特邀河南省应急管理厅救灾和物资保障处三级调研员卢璐、物资保障中心主任金锋进行现场授课,重点对《自然灾害情况统计制度》、《报灾系统实操与演练》、报灾系统常见问题的解决办法及自然灾害评估方法等内容进行详细讲解。  会议要求,要充...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","禹州市应急管理局组织召开2021年乡镇(街道)灾害信息员业务培训会","https://baijiahao.baidu.com/s?id=1697433526969265397&wfr=spider&for=pc"
"眉山市彭山区人民政府","昨天","2021年4月16日,黄丰镇人民政府联合龚家堰水库管理中心、派出所、卫生院等单位在共和村龚家堰水库开展防汛应急抢险救灾、地质灾害应急处理和森林防灭火综合演练,镇村工作人员、基干民兵等60余人参与演练。演练过程中,应急抢险队伍分别针对...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3835740090,2324154087&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3D83D0130E124E5F541DBCD9030090B1&sec=1618986691&t=0fc0a9a1d8ff64566cc799692dc063ea","科学演练筑防线——黄丰镇开展防汛应急抢险救灾、地质灾害应急...","http://www.scps.gov.cn/info/1019/73702.htm"
"潇湘晨报","昨天10:06","为提高气象信息员队伍的业务素质及广大干部群众应对山洪灾害的能力,4月16日,船山区举办气象防灾减灾、山洪灾害防治及水库安全管理专题培训班。全区各乡镇、街道相关负责人参加培训。 培训班采取专家面授讲座、师生互动、学员讨论等方式开展教...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1902234059,140446732&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=E9F001C6060929476B1F94110300C092&sec=1618986691&t=54cecabec17d8ee2c465cbd647839805","船山区举办自然灾害安全管理专题培训班","https://baijiahao.baidu.com/s?id=1697444706246562633&wfr=spider&for=pc"
"潇湘晨报","昨天10:06","为提高气象信息员队伍的业务素质及广大干部群众应对山洪灾害的能力,4月16日,船山区举办气象防灾减灾、山洪灾害防治及水库安全管理专题培训班。全区各乡镇、街道相关负责人参加培训。 培训班采取专家面授讲座、师生互动、学员讨论等方式开展教...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=1902234059,140446732&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=E9F001C6060929476B1F94110300C092&sec=1618986695&t=ad779244abdf845c641d01ae74500045","船山区举办自然灾害安全管理专题培训班","https://baijiahao.baidu.com/s?id=1697444706246562633&wfr=spider&for=pc"
"网易","昨天09:57","本文节选改编自《城市与减灾》2021年第2期,原文题目:自然灾害综合风险评估,作者:杨赛霓。 作者简介 杨赛霓,北京师范大学、应急管理部- 教育部减灾与应急管理研究院教授、博士生导师,兼国家减灾委专家、联合国国际减灾战略亚洲科学技术学术委...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3026020209,1871980598&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F8947D9010CEDEED1029A844030070F3&sec=1618986695&t=cdce981fb24ccc73334fca68b1f30885","城市与减灾|杨赛霓:第一次全国普查之自然灾害综合风险评估","https://www.163.com/dy/article/G7UHUM8N05338AF8.html"
"网易","昨天09:51","红网保靖县分站4月19日讯(通讯员 姚芬 徐娇)汛期将至,4月15日,保靖清水坪镇精心组织应急队伍在辖区进行防汛抗洪和地质灾害应急演练。 防汛抗洪演练以持续暴雨为背景,应急指挥部接到夕东村黄土堡水库监测员电话报警:“水库水量超水位警戒...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2538957744,1244209617&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=932263A1544238EE4EB464A00300A012&sec=1618986695&t=ae8367a5f2b99afd10a83db120026eac","保靖清水坪镇组织开展防汛抗洪应急演练","https://www.163.com/dy/article/G7UHIAAM0514EV7Q.html"
"九派云旅","昨天09:46","开年以来,市水利部门牢固树立底线思维,围绕防范超标准洪水、山洪灾害、水库堤防安全、城区湖区防洪四大风险,坚持“防在全年,重在汛期”,推进水旱灾害防御各项准备工作。 印发《关于做好2021年水旱灾害防御准备工作的通知》《关于切实做好当...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","市水利部门做好水旱灾害防御准备","https://baijiahao.baidu.com/s?id=1697443484226819189&wfr=spider&for=pc"
"潇湘晨报","昨天09:34","4月17日,市委常委、常务副市长潘海燕赴吉县调研地质灾害防治、森林防火及城乡房屋安全隐患排查整治工作。市政府办公室、市应急管理局、市规划和自然资源局相关负责人,吉县县委、县政府负责人参加调研。 在侯家沟地质灾害治理点,潘海燕实地...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","潘海燕在吉县调研地质灾害防治等工作","https://baijiahao.baidu.com/s?id=1697431096417633810&wfr=spider&for=pc"
